18.0
27.0
17.0
14.0
15.0
12.0
11.0
19.0
22.0
29.0
12.0
22.0
15.0
43.0
10.0
15.0
20.0
18.0
13.0
17.0
16.0
29.0
14.0
28.0
14.0
18.0
15.0
13.0
22.0
9.0
27.0
28.0
18.0
15.0
17.0
29.0
21.0
11.0
42.0
15.0
14.0
17.0
15.0
10.0
18.0
73.0
28.0
16.0
27.0
27.0
