24.0
15.0
11.0
48.0
14.0
24.0
14.0
17.0
15.0
13.0
19.0
27.0
72.0
29.0
23.0
45.0
28.0
14.0
16.0
27.0
13.0
23.0
39.0
20.0
9.0
24.0
21.0
22.0
31.0
37.0
20.0
13.0
24.0
16.0
15.0
14.0
27.0
13.0
38.0
26.0
34.0
37.0
21.0
40.0
14.0
17.0
20.0
23.0
22.0
49.0
13.0
18.0
18.0
28.0
14.0
31.0
20.0
42.0
18.0
11.0
42.0
38.0
23.0
24.0
29.0
25.0
56.0
75.0
14.0
36.0
24.0
32.0
69.0
39.0
73.0
22.0
76.0
87.0
39.0
36.0
34.0
57.0
22.0
36.0
54.0
12.0
40.0
104.0
39.0
92.0
100.0
64.0
59.0
39.0
103.0
60.0
27.0
138.0
96.0
171.0
73.0
82.0
45.0
113.0
82.0
102.0
54.0
62.0
40.0
23.0
164.0
37.0
30.0
96.0
140.0
112.0
66.0
111.0
84.0
34.0
24.0
65.0
148.0
44.0
95.0
71.0
92.0
83.0
81.0
172.0
108.0
125.0
117.0
191.0
101.0
135.0
98.0
151.0
116.0
101.0
120.0
126.0
204.0
109.0
118.0
111.0
256.0
144.0
122.0
119.0
96.0
156.0
234.0
106.0
197.0
145.0
232.0
173.0
93.0
158.0
154.0
155.0
121.0
151.0
145.0
180.0
151.0
106.0
170.0
161.0
140.0
205.0
165.0
179.0
153.0
155.0
175.0
130.0
140.0
148.0
132.0
201.0
155.0
161.0
224.0
111.0
169.0
270.0
273.0
145.0
254.0
171.0
254.0
155.0
112.0
137.0
149.0
205.0
388.0
181.0
