28.0
15.0
19.0
19.0
17.0
23.0
16.0
31.0
11.0
29.0
12.0
18.0
16.0
34.0
48.0
10.0
10.0
10.0
20.0
12.0
15.0
73.0
15.0
17.0
61.0
24.0
38.0
23.0
28.0
28.0
25.0
18.0
90.0
16.0
69.0
64.0
85.0
93.0
122.0
34.0
108.0
49.0
43.0
152.0
118.0
135.0
169.0
187.0
197.0
291.0
227.0
281.0
208.0
264.0
148.0
194.0
173.0
323.0
185.0
500.0
240.0
343.0
207.0
161.0
200.0
231.0
224.0
287.0
387.0
312.0
242.0
300.0
261.0
239.0
290.0
412.0
205.0
325.0
271.0
413.0
223.0
374.0
224.0
355.0
173.0
464.0
500.0
464.0
437.0
500.0
500.0
500.0
500.0
403.0
500.0
500.0
372.0
500.0
303.0
500.0
423.0
500.0
289.0
379.0
436.0
475.0
307.0
392.0
381.0
461.0
436.0
353.0
293.0
403.0
283.0
319.0
333.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
36.0
291.0
368.0
309.0
255.0
326.0
310.0
200.0
239.0
341.0
227.0
216.0
279.0
229.0
263.0
343.0
195.0
224.0
258.0
210.0
157.0
199.0
222.0
136.0
226.0
164.0
149.0
211.0
168.0
232.0
206.0
212.0
139.0
140.0
134.0
197.0
172.0
145.0
123.0
213.0
113.0
130.0
99.0
108.0
91.0
139.0
153.0
227.0
256.0
500.0
269.0
189.0
172.0
164.0
202.0
215.0
182.0
248.0
137.0
205.0
141.0
163.0
179.0
226.0
160.0
189.0
195.0
199.0
184.0
181.0
188.0
148.0
176.0
174.0
205.0
193.0
